,encoding,probabilities
403,"[[-20.40642     24.045956   -13.02161    -71.12672    -40.11467
  -67.78082    -45.825836   -61.70312     15.449135   -65.30645
   23.57307    -13.099283    29.44318     -2.0745375  -65.894966
   19.662895    38.32131    -72.17068     -9.338927   -27.971684
    1.7736801   -7.3141885  -49.32164    -56.189236   -35.640358
   32.51605    -16.178041    24.938738     0.5027029   49.912746
   -0.44696736 -63.80179     22.549898   -63.146164    22.995955
  -44.867577   -70.83269     16.273071   -43.658234   -10.98351
  -67.56261    -12.636081   -69.25275    -67.03807    -69.445816
  -27.05007    -53.456127   -60.83161    -65.18349     -3.1492531
  -34.32264    -64.557365     6.681409    -9.941767   -38.831703
  -12.233121    -6.0549393   -1.0367706  -56.42719    -75.1495
  -11.02569    -70.69351    -28.890202   -66.86068   ]]",[[0.02464076]]
404,"[[-21.42938     24.006638   -13.5482435  -74.57853    -42.144043
  -71.059044   -48.206688   -64.87634     15.542021   -68.512695
   23.775837   -13.95957     29.943527    -2.3094366  -69.00307
   19.716581    41.624516   -75.630745    -9.979066   -29.537025
    1.6039175   -7.661321   -51.43382    -58.93414    -37.319435
   33.47022    -16.81871     25.125744     0.35955438  54.00062
   -1.1589206  -66.92788     23.323196   -66.26105     23.297527
  -47.27382    -74.278946    15.718454   -45.656364   -11.553955
  -70.87838    -11.612817   -72.694115   -70.07099    -72.86539
  -28.436142   -55.94805    -63.65607    -68.338974    -3.4786139
  -35.949055   -67.68607      6.9333954  -11.095708   -40.704926
  -13.111238    -6.3501234   -1.0635026  -59.161465   -78.87331
  -11.528032   -74.247375   -30.40873    -70.008     ]]",[[0.11452958]]
405,"[[-20.631556    19.125013   -12.636669   -70.176384   -40.009605
  -66.93279    -45.70805    -62.006577    12.574448   -64.51414
   19.571968   -14.119312    25.336433    -2.9609804  -64.77034
   15.868929    42.97264    -70.96458    -10.188481   -28.570988
    0.43987253  -7.4600897  -47.61016    -55.581802   -35.176037
   29.380325   -15.532983    20.619888    -0.53244466  55.179844
   -3.0372229  -63.099552    20.532202   -62.4722      19.46506
  -45.308033   -69.76263     10.866203   -42.861202   -11.214314
  -66.79135     -6.2875047  -68.63921    -65.36074    -68.66632
  -27.263226   -52.584373   -59.12902    -64.4421      -4.236355
  -33.72865    -63.726887     5.861356   -12.633056   -38.47439
  -13.3765135   -6.138564    -1.0408468  -55.35023    -74.426575
  -10.931507   -70.201324   -29.162882   -65.71342   ]]",[[0.9562264]]
406,"[[-20.674051   19.400356  -12.687304  -70.41302   -40.122757  -67.15377
  -45.841637  -62.157936   12.741823  -64.727745   19.809177  -14.107408
   25.596281   -2.923436  -64.99872    16.085543   42.88119   -71.21511
  -10.173849  -28.619295    0.5050568  -7.4702516 -47.819077  -55.76095
  -35.29231    29.60959   -15.603654   20.874088   -0.4820826  55.094444
   -2.929399  -63.305294   20.689035  -62.674088   19.679867  -45.412453
  -70.0041     11.14181   -43.012268  -11.232076  -67.00892    -6.596595
  -68.85604   -65.61505   -68.890396  -27.325392  -52.76527   -59.372566
  -64.65124    -4.194358  -33.849007  -63.9394      5.922612  -12.538712
  -38.592995  -13.356137   -6.14866    -1.0425119 -55.55383   -74.66497
  -10.962991  -70.417854  -29.22718   -65.9456   ]]",[[0.9421549]]
407,"[[ -34.195583     59.62799     -23.827042   -128.0875      -70.44685
  -121.637886    -80.96112    -107.05377      37.685127   -117.149155
    55.548496    -18.588696     66.56944       0.40212002 -119.26938
    48.127483     51.267662   -130.96994     -12.608147    -46.525463
     8.831438    -11.769611    -92.96033    -100.48904     -63.63075
    69.08637     -30.35806      59.140465      5.6143503    69.47833
     8.206172   -114.07505      48.040302   -113.13332      52.984486
   -76.89639    -128.07434      47.257534    -78.7956      -17.977654
  -121.170395    -44.804066   -123.74549    -123.20316    -124.60927
   -46.090702    -96.59405    -113.16011    -116.69083      -0.58271605
   -62.411343   -116.070465     15.766493     -7.489877    -68.76875
   -16.800926     -9.842102     -1.6729043  -103.146324   -134.456
   -19.033377   -125.8824      -49.22334    -120.99411   ]]",[[3.3753592e-14]]
408,"[[-20.557657   24.142982  -13.115411  -71.64698   -40.41442   -68.27663
  -46.171986  -62.162888   15.516425  -65.78264    23.684513  -13.207304
   29.600117   -2.098381  -66.36928    19.747524   38.68815   -72.697105
   -9.41296   -28.185978    1.7726859  -7.3652916 -49.666943  -56.601402
  -35.8995     32.722153  -16.289785   25.055162    0.496285   50.37705
   -0.497514  -64.26673    22.710873  -63.609642   23.111435  -45.210537
  -71.34689    16.294586  -43.9707    -11.070426  -68.057     -12.64054
  -69.76387   -67.511444  -69.9568    -27.252975  -53.83645   -61.26192
  -65.65877    -3.1830487 -34.574085  -65.028175    6.7394357 -10.046595
  -39.11386   -12.333048   -6.091677   -1.0427469 -56.833763  -75.706535
  -11.096886  -71.21714   -29.106064  -67.34308  ]]",[[0.02703462]]
409,"[[-22.71546    28.46962   -14.730543  -80.19385   -45.063408  -76.37416
  -51.55886   -69.08164    18.221603  -73.570724   27.718483  -14.252586
   34.374805   -1.9122678 -74.319496   23.246792   41.693905  -81.48672
  -10.05524   -31.142876    2.5632234  -8.04304   -55.965347  -63.28111
  -40.10948    37.692337  -18.362175   29.334711    1.0581074  54.53246
    0.2049034 -71.84186    26.329983  -71.1427     26.934175  -50.225647
  -79.919495   19.779186  -49.20197   -12.234334  -76.12337   -16.302467
  -78.0077    -75.764465  -78.25748   -30.219063  -60.195263  -68.93008
  -73.39322    -3.04639   -38.763187  -72.762825    8.092089  -10.112593
  -43.649075  -13.231267   -6.618028   -1.1262424 -63.75609   -84.69158
  -12.257573  -79.57634   -32.256527  -75.41594  ]]",[[0.00225858]]
410,"[[ -8.11705    -13.588869    -2.5105255  -17.467482   -12.076864
  -17.106455   -13.243773   -20.05783     -7.743575   -16.839062
   -9.888062    -9.3412      -9.392109    -5.4713106  -15.391167
  -10.210492    31.389938   -16.441256    -7.7836027  -11.915482
   -6.3484077   -3.9386294   -7.1446676  -14.668602    -9.48565
   -5.307093    -2.596474   -10.845148    -5.5011716   37.45133
  -10.649543   -16.807007    -4.6089644  -16.518402    -8.29071
  -15.586553   -16.927906   -16.851543   -10.750202    -4.75007
  -17.318428    24.978115   -18.260942   -13.995634   -17.652336
   -9.801363   -13.0331335  -10.520914   -17.027493    -6.6367626
   -7.6955223  -16.135344    -3.8755875  -15.99172    -10.95523
   -9.868921    -3.4897208   -0.46150276 -12.109986   -18.859665
   -4.178675   -19.206667   -10.990844   -15.752581  ]]",[[1.]]
411,"[[-11.795311  -20.733099   -3.6931689 -25.734941  -17.850111  -25.14218
  -19.615324  -29.55199   -11.877163  -24.679092  -15.272905  -13.609002
  -14.16392    -7.888165  -22.598534  -15.547683   46.8221    -24.242521
  -11.13482   -17.353971   -9.066588   -5.597766  -10.542863  -21.547499
  -13.764822   -7.511331   -3.7268355 -16.584286   -7.9355345  55.861065
  -16.298124  -24.60938    -5.9383087 -24.269224  -12.707928  -23.068016
  -24.857775  -26.096958  -15.651386   -7.050036  -25.506912   36.89383
  -26.892784  -20.28458   -26.009031  -14.346899  -18.914528  -15.381422
  -24.913542   -9.561648  -11.372711  -23.682766   -4.875781  -23.4285
  -15.948775  -14.299374   -4.645164   -0.61261   -17.749752  -28.022984
   -5.6475053 -28.342014  -16.025532  -23.091547 ]]",[[1.]]
412,"[[-10.149961  -17.764277   -3.1639502 -22.218273  -15.344727  -21.682573
  -16.952433  -25.588802  -10.054796  -21.31113   -13.032491  -11.690827
  -12.123162   -6.7819967 -19.519945  -13.332599   40.44867   -20.923054
   -9.611499  -15.042718   -7.819142   -4.8687468  -9.225943  -18.588856
  -11.876362   -6.490694   -3.186603  -14.190247   -6.782648   48.235497
  -13.96116   -21.260223   -5.222678  -20.923351  -10.870577  -19.961605
  -21.472904  -22.283379  -13.467069   -6.01467   -21.992697   31.90642
  -23.223715  -17.579823  -22.453125  -12.335352  -16.41496   -13.37601
  -21.540678   -8.223386   -9.799691  -20.45852    -4.337889  -20.28463
  -13.759473  -12.321318   -4.0999675  -0.5326694 -15.413791  -24.147251
   -4.963274  -24.45571   -13.82721   -19.937935 ]]",[[1.]]
413,"[[ -9.447397   -16.148771    -2.9336307  -20.574032   -14.207233
  -20.100372   -15.663765   -23.70866     -9.145574   -19.762606
  -11.83603    -10.8634405  -11.052524    -6.3098917  -18.10279
  -12.130083    37.16828    -19.381067    -8.985129   -13.947492
   -7.2789555   -4.5694056   -8.553119   -17.233074   -11.049918
   -6.04378     -2.9759622  -12.898271    -6.314807    44.323383
  -12.711819   -19.714846    -5.0138183  -19.397902    -9.88242
  -18.444483   -19.89739    -20.221336   -12.533577    -5.560118
  -20.369822    29.373194   -21.506546   -16.356789   -20.792587
  -11.450239   -15.293892   -12.410745   -19.992805    -7.6447744
   -9.088024   -18.973677    -4.208027   -18.810167   -12.777408
  -11.465696    -3.9174118   -0.50331247 -14.283165   -22.308481
   -4.724678   -22.629622   -12.836987   -18.502733  ]]",[[1.]]
414,"[[ -8.253992  -12.002245   -2.7591083 -18.402496  -12.51422   -18.039772
  -13.617732  -20.863285   -6.859795  -17.617659   -8.61333    -9.225607
   -7.9391794  -5.2645183 -16.351603   -8.991427   30.391415  -17.504185
   -7.57119   -11.96402    -5.9409914  -3.8655944  -8.130806  -15.428846
   -9.92445    -4.0374517  -2.8813643  -9.474312   -5.2488456  36.413494
   -9.987535  -17.568129   -3.6605256 -17.30777    -7.0992475 -15.871649
  -17.850676  -15.457758  -11.387703   -4.8164544 -18.214691   22.886415
  -19.152199  -15.016912  -18.587946  -10.022241  -13.81877   -11.553447
  -17.886843   -6.3876014  -8.259665  -17.03412    -3.4509952 -15.305136
  -11.405485   -9.646334   -3.3965545  -0.4875338 -12.92471   -19.957397
   -4.1663413 -20.067028  -11.092735  -16.71935  ]]",[[0.9999999]]
415,"[[-10.905865   -19.049984    -3.4091318  -23.8514     -16.485718
  -23.275566   -18.17288    -27.480059   -10.801193   -22.864487
  -14.003237   -12.558374   -12.993843    -7.2883377  -20.956404
  -14.294089    43.349876   -22.465176   -10.309889   -16.113838
   -8.375638    -5.216439    -9.885301   -19.969126   -12.750962
   -6.9326005   -3.4284437  -15.2184925   -7.2957253   51.70386
  -14.982838   -22.808899    -5.5549064  -22.471388   -11.665797
  -21.396282   -23.044044   -23.939444   -14.46973     -6.47749
  -23.625671    34.1652     -24.927647   -18.867008   -24.106945
  -13.251429   -17.612165   -14.328558   -23.108158    -8.815006
  -10.527411   -21.961193    -4.6037498  -21.755692   -14.779498
  -13.230669    -4.372688    -0.57055944 -16.524834   -25.940416
   -5.29484    -26.249172   -14.838073   -21.402643  ]]",[[1.]]
416,"[[ -9.751315  -16.99515    -3.030011  -21.253544  -14.691745  -20.75631
  -16.215374  -24.45544    -9.62191   -20.41451   -12.442012  -11.225938
  -11.632892   -6.5369973 -18.681978  -12.763206   38.693558  -20.022308
   -9.24919   -14.420075   -7.5549445  -4.6745353  -8.772594  -17.794542
  -11.397803   -6.2784104  -3.076144  -13.576765   -6.5375166  46.14801
  -13.333713  -20.369608   -5.1126647 -20.04293   -10.392065  -19.08762
  -20.568737  -21.245382  -12.918169   -5.762067  -21.05481    30.597813
  -22.228945  -16.857023  -21.481     -11.83307   -15.705803  -12.783431
  -20.626345   -7.933619   -9.367402  -19.580412   -4.242727  -19.42769
  -13.2114105 -11.845158   -3.9823678  -0.5252853 -14.744043  -23.075937
   -4.805526  -23.405586  -13.258394  -19.079243 ]]",[[1.]]
417,"[[-11.157946  -19.517841   -3.488363  -24.32736   -16.86027   -23.767939
  -18.532742  -27.995464  -11.133764  -23.338852  -14.344642  -12.866962
  -13.347206   -7.4733715 -21.380688  -14.645522   44.23842   -22.92095
  -10.547914  -16.44608    -8.597454   -5.317553  -10.005395  -20.379902
  -13.029535   -7.1289167  -3.5245407 -15.606276   -7.503683   52.772892
  -15.336423  -23.287203   -5.709751  -22.94607   -11.958408  -21.815987
  -23.510412  -24.526917  -14.802847   -6.6428432 -24.114904   34.902027
  -25.434822  -19.227936  -24.587992  -13.564207  -17.934517  -14.573022
  -23.577408   -9.05658   -10.745306  -22.404083   -4.7077656 -22.19062
  -15.095871  -13.534516   -4.4517927  -0.5853971 -16.813503  -26.468807
   -5.399816  -26.79171   -15.15742   -21.840698 ]]",[[1.]]
418,"[[ -8.466912   -13.499585    -2.6277335  -18.01632    -12.496898
  -17.711164   -13.537418   -20.943054    -7.73483    -17.376354
   -9.88315     -9.720364    -9.378054    -5.7132444  -15.948395
  -10.162138    31.836882   -16.981667    -8.112458   -12.301843
   -6.553073    -4.162309    -7.46786    -15.200795    -9.8462305
   -5.427831    -2.7090294  -10.816657    -5.7421346   38.0149
  -10.6547785  -17.354246    -4.945471   -17.09077     -8.274987
  -15.987269   -17.444876   -16.875349   -11.228088    -4.9274445
  -17.913408    25.34285    -18.862663   -14.5574045  -18.242104
  -10.1775255  -13.649162   -10.821485   -17.652443    -6.855735
   -7.9884734  -16.715784    -4.2447515  -16.567411   -11.335711
  -10.2725315   -3.7202628   -0.49903038 -12.463533   -19.442492
   -4.4199815  -19.817629   -11.370096   -16.33032   ]]",[[1.]]
419,"[[-10.426388  -17.599771   -3.2515936 -22.627619  -15.654681  -22.129333
  -17.167057  -26.134153  -10.007718  -21.727339  -12.942959  -11.990711
  -12.049369   -6.971207  -19.927864  -13.218868   40.63458   -21.324827
   -9.902701  -15.305907   -7.991557   -5.0411944  -9.395945  -18.984488
  -12.172961   -6.6046     -3.292283  -14.065481   -6.9852395  48.471733
  -13.885818  -21.67675    -5.524245  -21.365528  -10.790693  -20.217909
  -21.871828  -22.115885  -13.844503   -6.152283  -22.433361   32.088203
  -23.652603  -18.014545  -22.877935  -12.627135  -16.86181   -13.604045
  -21.99502    -8.401865  -10.0094185 -20.884293   -4.6494985 -20.67711
  -14.072188  -12.641944   -4.316332   -0.5626694 -15.66853   -24.546364
   -5.197485  -24.887396  -14.127518  -20.367207 ]]",[[1.]]
420,"[[ -9.884777  -16.307674   -3.0777707 -21.259415  -14.735971  -20.841133
  -16.053808  -24.625622   -9.319227  -20.445217  -11.967439  -11.358072
  -11.239521   -6.641002  -18.763733  -12.260307   37.925232  -20.035376
   -9.416825  -14.441851   -7.612632   -4.805248   -8.80799   -17.887259
  -11.517359   -6.2962956  -3.1417782 -13.054167   -6.6717153  45.258686
  -12.868611  -20.412146   -5.4611754 -20.111258   -9.997392  -18.928673
  -20.557686  -20.465576  -13.1157055  -5.806179  -21.103594   30.046158
  -22.239101  -17.024658  -21.50479   -11.93941   -15.946318  -12.754624
  -20.73523    -7.983503   -9.423649  -19.667746   -4.630544  -19.48154
  -13.288376  -11.98291    -4.1803384  -0.5501307 -14.700234  -23.01823
   -5.0107584 -23.387503  -13.332759  -19.197405 ]]",[[1.]]
421,"[[-16.524586    18.398518   -10.246827   -56.077873   -31.804972
  -53.55067    -36.100906   -49.335102    11.836246   -51.614223
   18.002138   -10.975304    22.515476    -2.1827955  -52.024704
   14.993379    30.875843   -56.78007     -8.028425   -22.514132
    0.7931852   -6.1567073  -38.64764    -44.424786   -28.266613
   24.61245    -12.720657    19.074467    -0.18613091  40.080643
   -0.50387037 -50.482193    16.417868   -49.888813    17.542776
  -35.646763   -55.785828    12.4472685  -34.64555     -8.817839
  -53.367546    -8.44292    -54.67687    -52.922768   -54.781265
  -21.694416   -42.509487   -47.647      -51.633106    -3.0644033
  -26.989113   -50.996628     4.195749    -9.005859   -30.851894
  -10.375518    -5.2758036   -0.9161758  -44.338383   -59.17372
   -9.160691   -55.837307   -23.199568   -52.799686  ]]",[[0.09013122]]
422,"[[-10.381668  -18.209156   -3.2378361 -22.728407  -15.704864  -22.182917
  -17.34515   -26.17338   -10.321535  -21.796785  -13.369481  -11.959208
  -12.424568   -6.9363737 -19.965584  -13.666705   41.40099   -21.405132
   -9.82276   -15.382207   -7.994947   -4.971737   -9.42702   -19.015476
  -12.143738   -6.633901   -3.2588577 -14.551094   -6.941862   49.370693
  -14.31194   -21.741121   -5.3158493 -21.403946  -11.14618   -20.419762
  -21.962502  -22.857056  -13.77621    -6.1607933 -22.499474   32.646805
  -23.756319  -17.967607  -22.970165  -12.622315  -16.777725  -13.670629
  -22.03075    -8.410369  -10.030826  -20.925259   -4.4072747 -20.746616
  -14.070766  -12.600766   -4.170657   -0.5424371 -15.756917  -24.71272
   -5.054475  -25.02035   -14.139804  -20.394775 ]]",[[1.]]
423,"[[-12.360704  -21.815016   -3.8821578 -27.029549  -18.741566  -26.39159
  -20.59717   -31.078033  -12.480843  -25.895456  -16.092285  -14.2638855
  -14.882416   -8.259016  -23.732431  -16.357418   49.22064   -25.458086
  -11.647855  -18.211088   -9.476214   -5.864347  -11.101774  -22.63146
  -14.429593   -7.845834   -3.8953316 -17.449137   -8.313899   58.72475
  -17.1584    -25.825142   -6.1545744 -25.474874  -13.379079  -24.234655
  -26.09346   -27.503048  -16.415182   -7.4091363 -26.792677   38.74279
  -28.241947  -21.281958  -27.319141  -15.053232  -19.860088  -16.154669
  -26.145233  -10.002083  -11.951229  -24.868263   -5.0482907 -24.603914
  -16.723463  -14.983289   -4.829306   -0.6332063 -18.645536  -29.45718
   -5.8778067 -29.767464  -16.804863  -24.244099 ]]",[[1.]]
424,"[[-10.009776  -16.915325   -3.1446025 -21.585169  -14.996452  -21.169655
  -16.301641  -25.001093   -9.726233  -20.737406  -12.413149  -11.528373
  -11.646412   -6.736427  -19.03991   -12.705441   38.794575  -20.35211
   -9.474708  -14.634293   -7.725303   -4.783952   -8.899653  -18.165297
  -11.655161   -6.3739543  -3.1868148 -13.557801   -6.7912703  46.3103
  -13.329925  -20.712748   -5.3331513 -20.406826  -10.358971  -19.250826
  -20.86309   -21.30256   -13.286027   -5.9319215 -21.443966   30.638788
  -22.597033  -17.201004  -21.849073  -12.116956  -16.069258  -12.92704
  -21.014746   -8.129743   -9.574905  -19.95381    -4.4646316 -19.688776
  -13.482257  -12.1157675  -4.0775127  -0.5461057 -14.902423  -23.469772
   -4.9216657 -23.767172  -13.498177  -19.473026 ]]",[[1.]]
